2023-03-24 10:06:43,318 - Key.backspace
2023-03-24 10:06:43,404 - Key.backspace
2023-03-24 10:06:43,551 - Key.backspace
2023-03-24 10:06:44,685 - Key.backspace
2023-03-24 10:06:44,720 - Key.backspace
2023-03-24 10:06:44,754 - Key.backspace
2023-03-24 10:06:44,787 - Key.backspace
2023-03-24 10:06:44,822 - Key.backspace
2023-03-24 10:06:44,856 - Key.backspace
2023-03-24 10:06:44,889 - Key.backspace
2023-03-24 10:06:44,927 - Key.backspace
2023-03-24 10:06:44,960 - Key.backspace
2023-03-24 10:06:44,992 - Key.backspace
2023-03-24 10:06:45,027 - Key.backspace
2023-03-24 10:06:45,059 - Key.backspace
2023-03-24 10:06:45,094 - Key.backspace
2023-03-24 10:06:45,127 - Key.backspace
2023-03-24 10:06:45,161 - Key.backspace
2023-03-24 10:06:45,193 - Key.backspace
2023-03-24 10:06:45,227 - Key.backspace
2023-03-24 10:06:45,260 - Key.backspace
2023-03-24 10:06:45,542 - Key.backspace
2023-03-24 10:06:51,500 - ','
2023-03-24 10:06:52,720 - 'd'
2023-03-24 10:06:52,824 - 'e'
2023-03-24 10:06:52,996 - 'f'
2023-03-24 10:06:54,493 - 'i'
2023-03-24 10:06:54,703 - 'n'
2023-03-24 10:06:54,905 - 'i'
2023-03-24 10:06:55,271 - 't'
2023-03-24 10:06:55,445 - 'i'
2023-03-24 10:06:55,588 - 'o'
2023-03-24 10:06:55,689 - 'n'
2023-03-24 10:06:56,960 - Key.enter
2023-03-24 10:06:57,102 - 's'
2023-03-24 10:06:57,187 - 'e'
2023-03-24 10:06:57,711 - 'l'
2023-03-24 10:06:57,812 - 'f'
2023-03-24 10:06:57,998 - Key.shift
2023-03-24 10:06:58,086 - '.'
2023-03-24 10:06:58,323 - 'c'
2023-03-24 10:06:58,663 - 'h'
2023-03-24 10:06:58,742 - 'a'
2023-03-24 10:06:58,927 - 'r'
2023-03-24 10:06:59,293 - Key.space
2023-03-24 10:06:59,452 - '='
2023-03-24 10:06:59,695 - Key.space
2023-03-24 10:07:00,115 - 'c'
2023-03-24 10:07:00,286 - 'h'
2023-03-24 10:07:00,344 - 'a'
2023-03-24 10:07:00,502 - 'r'
2023-03-24 10:07:01,076 - Key.enter
2023-03-24 10:07:01,396 - Key.enter
2023-03-24 10:07:01,626 - 's'
2023-03-24 10:07:01,702 - 'e'
2023-03-24 10:07:01,999 - 'l'
2023-03-24 10:07:02,159 - 'f'
2023-03-24 10:07:02,321 - Key.shift
2023-03-24 10:07:02,424 - '.'
2023-03-24 10:07:03,200 - 'd'
2023-03-24 10:07:03,340 - 'e'
2023-03-24 10:07:03,519 - 'f'
2023-03-24 10:07:03,762 - 'i'
2023-03-24 10:07:03,977 - 'n'
2023-03-24 10:07:04,845 - 'i'
2023-03-24 10:07:05,032 - 't'
2023-03-24 10:07:05,178 - 'i'
2023-03-24 10:07:05,327 - 'o'
2023-03-24 10:07:05,555 - 'n'
2023-03-24 10:07:06,376 - Key.space
2023-03-24 10:07:06,500 - '='
2023-03-24 10:07:06,588 - 'd'
2023-03-24 10:07:07,271 - Key.backspace
2023-03-24 10:07:07,344 - Key.space
2023-03-24 10:07:07,467 - 'd'
2023-03-24 10:07:07,558 - 'e'
2023-03-24 10:07:07,771 - 'f'
2023-03-24 10:07:08,670 - Key.down
2023-03-24 10:07:08,858 - Key.enter
2023-03-24 10:07:09,687 - Key.enter
2023-03-24 10:07:10,417 - Key.backspace
2023-03-24 10:07:11,371 - Key.enter
2023-03-24 10:07:11,580 - 'd'
2023-03-24 10:07:11,682 - 'e'
2023-03-24 10:07:11,855 - 'f'
2023-03-24 10:07:17,803 - Key.backspace
2023-03-24 10:07:17,942 - Key.backspace
2023-03-24 10:07:18,095 - Key.backspace
2023-03-24 10:07:18,398 - Key.backspace
2023-03-24 10:07:18,943 - Key.enter
2023-03-24 10:07:19,133 - Key.enter
2023-03-24 10:07:20,705 - 'h'
2023-03-24 10:07:21,016 - 'o'
2023-03-24 10:07:21,201 - 'm'
2023-03-24 10:07:21,266 - 'e'
2023-03-24 10:07:21,390 - 'r'
2023-03-24 10:07:21,675 - Key.space
2023-03-24 10:07:21,886 - '='
2023-03-24 10:07:22,759 - Key.space
2023-03-24 10:07:23,395 - Key.shift
2023-03-24 10:07:23,611 - 'D'
2023-03-24 10:07:23,777 - 'e'
2023-03-24 10:07:23,947 - 'f'
2023-03-24 10:07:24,218 - Key.enter
2023-03-24 10:07:24,504 - '('
2023-03-24 10:07:26,249 - '"'
2023-03-24 10:07:26,632 - Key.shift
2023-03-24 10:07:26,957 - 'H'
2023-03-24 10:07:27,171 - 'o'
2023-03-24 10:07:27,352 - 'm'
2023-03-24 10:07:27,431 - 'e'
2023-03-24 10:07:27,539 - 'r'
2023-03-24 10:07:28,010 - Key.right
2023-03-24 10:07:28,607 - ','
2023-03-24 10:07:28,865 - '"'
2023-03-24 10:07:30,489 - Key.shift
2023-03-24 10:07:30,686 - 'B'
2023-03-24 10:07:31,226 - 'u'
2023-03-24 10:07:31,473 - 'v'
2023-03-24 10:07:31,607 - 'e'
2023-03-24 10:07:31,744 - 'u'
2023-03-24 10:07:31,905 - 'r'
2023-03-24 10:07:32,155 - Key.space
2023-03-24 10:07:32,314 - 'd'
2023-03-24 10:07:32,427 - 'e'
2023-03-24 10:07:32,736 - Key.space
2023-03-24 10:07:32,976 - 'b'
2023-03-24 10:07:33,196 - 'i'
2023-03-24 10:07:33,610 - 'è'
2023-03-24 10:07:33,739 - 'r'
2023-03-24 10:07:33,827 - 'e'
2023-03-24 10:07:37,148 - Key.enter
2023-03-24 10:07:38,789 - 'p'
2023-03-24 10:07:38,938 - 'r'
2023-03-24 10:07:39,086 - 'i'
2023-03-24 10:07:39,263 - 'n'
2023-03-24 10:07:39,303 - 't'
2023-03-24 10:07:39,402 - '('
2023-03-24 10:07:41,203 - '"'
2023-03-24 10:07:41,332 - Key.shift
2023-03-24 10:07:41,455 - 'M'
2023-03-24 10:07:41,612 - 'a'
2023-03-24 10:07:42,038 - Key.backspace
2023-03-24 10:07:42,192 - Key.backspace
2023-03-24 10:07:42,310 - Key.shift
2023-03-24 10:07:42,535 - 'M'
2023-03-24 10:07:42,935 - Key.backspace
2023-03-24 10:07:43,302 - Key.shift
2023-03-24 10:07:43,454 - 'L'
2023-03-24 10:07:43,580 - 'a'
2023-03-24 10:07:44,190 - Key.space
2023-03-24 10:07:44,501 - 'é'
2023-03-24 10:07:45,362 - Key.backspace
2023-03-24 10:07:45,477 - 'd'
2023-03-24 10:07:45,529 - 'é'
2023-03-24 10:07:46,092 - 'f'
2023-03-24 10:07:46,302 - 'i'
2023-03-24 10:07:46,484 - 'n'
2023-03-24 10:07:46,698 - 'i'
2023-03-24 10:07:46,802 - 't'
2023-03-24 10:07:46,989 - 'i'
2023-03-24 10:07:47,939 - 'o'
2023-03-24 10:07:48,506 - 'n'
2023-03-24 10:07:48,925 - Key.space
2023-03-24 10:07:49,082 - 'd'
2023-03-24 10:07:49,275 - 'u'
2023-03-24 10:07:49,401 - Key.space
2023-03-24 10:07:49,563 - 'm'
2023-03-24 10:07:49,795 - 'o'
2023-03-24 10:07:50,062 - 't'
2023-03-24 10:07:51,498 - '"'
2023-03-24 10:07:53,923 - ','
2023-03-24 10:07:56,788 - Key.backspace
2023-03-24 10:07:57,613 - Key.left
2023-03-24 10:07:58,403 - Key.space
2023-03-24 10:07:59,832 - Key.alt
2023-03-24 10:07:59,968 - '{'
2023-03-24 10:08:01,136 - Key.right
2023-03-24 10:08:04,077 - Key.space
2023-03-24 10:08:04,272 - 'e'
2023-03-24 10:08:04,364 - 's'
2023-03-24 10:08:04,585 - 't'
2023-03-24 10:08:07,563 - Key.cmd
2023-03-24 10:08:07,615 - Key.space
2023-03-24 10:08:07,872 - '('
2023-03-24 10:08:08,902 - Key.esc
2023-03-24 10:08:10,597 - Key.alt
2023-03-24 10:08:10,934 - '‘'
2023-03-24 10:08:11,820 - Key.backspace
2023-03-24 10:08:11,878 - Key.cmd
2023-03-24 10:08:12,051 - "'"
2023-03-24 10:08:12,552 - Key.alt
2023-03-24 10:08:12,648 - '‘'
2023-03-24 10:08:13,792 - Key.backspace
2023-03-24 10:08:14,123 - Key.alt
2023-03-24 10:08:14,642 - '{'
2023-03-24 10:08:15,780 - Key.left
2023-03-24 10:08:15,986 - Key.space
2023-03-24 10:08:16,272 - Key.right
2023-03-24 10:08:16,485 - Key.right
2023-03-24 10:08:16,657 - Key.right
2023-03-24 10:08:17,151 - Key.shift
2023-03-24 10:08:17,312 - '.'
2023-03-24 10:08:17,528 - 'f'
2023-03-24 10:08:17,727 - 'o'
2023-03-24 10:08:17,794 - 'r'
2023-03-24 10:08:17,959 - 'm'
2023-03-24 10:08:18,468 - Key.enter
2023-03-24 10:08:19,327 - '('
2023-03-24 10:08:21,374 - Key.enter
2023-03-24 10:08:21,926 - Key.backspace
2023-03-24 10:08:22,563 - Key.enter
2023-03-24 10:08:22,661 - 'd'
2023-03-24 10:08:22,806 - 'e'
2023-03-24 10:08:22,933 - 'f'
2023-03-24 10:08:24,695 - Key.space
2023-03-24 10:08:24,842 - 'h'
2023-03-24 10:08:25,496 - 'o'
2023-03-24 10:08:25,755 - 'm'
2023-03-24 10:08:26,321 - 'e'
2023-03-24 10:08:26,461 - 'r'
2023-03-24 10:08:26,994 - Key.shift
2023-03-24 10:08:27,135 - '.'
2023-03-24 10:08:27,457 - 'g'
2023-03-24 10:08:27,549 - 'e'
2023-03-24 10:08:27,724 - 't'
2023-03-24 10:08:29,109 - Key.shift
2023-03-24 10:08:29,217 - '_'
2023-03-24 10:08:30,216 - 'c'
2023-03-24 10:08:30,438 - 'h'
2023-03-24 10:08:30,552 - 'a'
2023-03-24 10:08:30,635 - 'i'
2023-03-24 10:08:30,833 - 'n'
2023-03-24 10:08:30,936 - 'e'
2023-03-24 10:08:31,361 - '('
2023-03-24 10:08:31,709 - Key.backspace
2023-03-24 10:08:31,864 - Key.backspace
2023-03-24 10:08:31,991 - Key.backspace
2023-03-24 10:08:32,107 - Key.backspace
2023-03-24 10:08:32,223 - Key.backspace
2023-03-24 10:08:32,353 - Key.backspace
2023-03-24 10:08:32,488 - Key.backspace
2023-03-24 10:08:32,592 - Key.backspace
2023-03-24 10:08:32,703 - Key.backspace
2023-03-24 10:08:32,821 - Key.backspace
2023-03-24 10:08:32,944 - Key.backspace
2023-03-24 10:08:33,065 - Key.backspace
2023-03-24 10:08:33,191 - Key.backspace
2023-03-24 10:08:33,307 - Key.backspace
2023-03-24 10:08:33,422 - Key.backspace
2023-03-24 10:08:33,552 - Key.backspace
2023-03-24 10:08:33,694 - Key.backspace
2023-03-24 10:08:39,757 - 'g'
2023-03-24 10:08:39,849 - 'e'
2023-03-24 10:08:40,012 - 't'
2023-03-24 10:08:40,286 - Key.shift
2023-03-24 10:08:40,606 - '°'
2023-03-24 10:08:41,975 - Key.backspace
2023-03-24 10:08:42,062 - Key.shift
2023-03-24 10:08:42,150 - '_'
2023-03-24 10:08:42,828 - 'f'
2023-03-24 10:08:42,942 - 'e'
2023-03-24 10:08:43,383 - Key.backspace
2023-03-24 10:08:43,539 - Key.backspace
2023-03-24 10:08:44,278 - 'd'
2023-03-24 10:08:44,366 - 'e'
2023-03-24 10:08:44,514 - 'f'
2023-03-24 10:08:44,672 - 'i'
2023-03-24 10:08:44,838 - 'n'
2023-03-24 10:08:45,034 - 'i'
2023-03-24 10:08:45,116 - 't'
2023-03-24 10:08:45,256 - 'i'
2023-03-24 10:08:45,420 - 'o'
2023-03-24 10:08:45,618 - 'n'
2023-03-24 10:08:45,826 - '('
2023-03-24 10:08:47,243 - Key.right
2023-03-24 10:08:47,530 - ':'
2023-03-24 10:08:47,734 - Key.enter
2023-03-24 10:08:47,956 - 'r'
2023-03-24 10:08:48,057 - 'e'
2023-03-24 10:08:48,925 - Key.enter
2023-03-24 10:08:50,163 - Key.space
2023-03-24 10:08:50,270 - 's'
2023-03-24 10:08:50,338 - 'e'
2023-03-24 10:08:50,525 - 'l'
2023-03-24 10:08:50,672 - 'f'
2023-03-24 10:08:50,799 - Key.shift
2023-03-24 10:08:50,946 - '.'
2023-03-24 10:08:51,215 - 'd'
2023-03-24 10:08:51,315 - 'e'
2023-03-24 10:08:52,230 - 'f'
2023-03-24 10:08:52,397 - 'i'
2023-03-24 10:08:52,573 - 'n'
2023-03-24 10:08:52,777 - 'i'
2023-03-24 10:08:52,900 - 't'
2023-03-24 10:08:53,039 - 'i'
2023-03-24 10:08:53,199 - 'o'
2023-03-24 10:08:53,391 - 'n'
2023-03-24 10:08:55,993 - 's'
2023-03-24 10:08:56,053 - 'e'
2023-03-24 10:08:56,413 - 'l'
2023-03-24 10:08:56,509 - 'f'
2023-03-24 10:08:57,619 - Key.cmd
2023-03-24 10:08:57,768 - 's'
2023-03-24 10:09:19,436 - Key.enter
2023-03-24 10:09:20,195 - 'n'
2023-03-24 10:09:20,391 - 'b'
2023-03-24 10:09:20,525 - 'r'
2023-03-24 10:09:21,430 - Key.shift
2023-03-24 10:09:21,712 - '_'
2023-03-24 10:09:21,879 - 'c'
2023-03-24 10:09:22,125 - 'h'
2023-03-24 10:09:22,202 - 'a'
2023-03-24 10:09:22,343 - 'i'
2023-03-24 10:09:22,523 - 'n'
2023-03-24 10:09:22,615 - 'e'
2023-03-24 10:09:22,691 - 's'
2023-03-24 10:09:23,267 - Key.space
2023-03-24 10:09:23,414 - '='
2023-03-24 10:09:24,041 - Key.backspace
2023-03-24 10:09:24,151 - Key.shift
2023-03-24 10:09:24,502 - '+'
2023-03-24 10:09:24,692 - '='
2023-03-24 10:09:24,776 - Key.shift
2023-03-24 10:09:24,956 - '1'
2023-03-24 10:09:26,258 - Key.cmd
2023-03-24 10:09:26,399 - 's'
2023-03-24 10:09:56,893 - Key.left
2023-03-24 10:09:57,357 - Key.left
2023-03-24 10:10:02,530 - Key.backspace
2023-03-24 10:10:02,689 - Key.backspace
2023-03-24 10:10:02,838 - Key.backspace
2023-03-24 10:10:03,018 - Key.backspace
2023-03-24 10:10:35,468 - Key.left
2023-03-24 10:10:35,832 - Key.left
2023-03-24 10:10:38,887 - 'h'
2023-03-24 10:10:39,224 - 'o'
2023-03-24 10:10:39,412 - 'm'
2023-03-24 10:10:39,523 - 'e'
2023-03-24 10:10:39,604 - 'r'
2023-03-24 10:10:40,256 - Key.shift
2023-03-24 10:10:40,501 - '.'
2023-03-24 10:10:40,815 - 'g'
2023-03-24 10:10:40,878 - 'e'
2023-03-24 10:10:41,030 - 't'
2023-03-24 10:10:41,448 - Key.enter
2023-03-24 10:10:42,019 - '('
2023-03-24 10:10:42,469 - Key.right
2023-03-24 10:10:43,309 - ','
2023-03-24 10:10:45,299 - 'h'
2023-03-24 10:10:45,523 - 'o'
2023-03-24 10:10:45,705 - 'm'
2023-03-24 10:10:46,013 - 'e'
2023-03-24 10:10:46,229 - 'r'
2023-03-24 10:10:46,760 - Key.shift
2023-03-24 10:10:46,957 - '.'
2023-03-24 10:10:47,266 - 'g'
2023-03-24 10:10:47,346 - 'e'
2023-03-24 10:10:47,508 - 't'
2023-03-24 10:10:48,527 - Key.down
2023-03-24 10:10:48,805 - Key.enter
2023-03-24 10:10:49,181 - '('
2023-03-24 10:10:49,987 - Key.cmd
2023-03-24 10:10:50,112 - 's'
2023-03-24 10:11:13,208 - Key.shift
2023-03-24 10:11:13,308 - '#'
2023-03-24 10:11:24,816 - Key.backspace
2023-03-24 10:11:25,145 - 'b'
2023-03-24 10:11:26,060 - Key.cmd
2023-03-24 10:11:26,227 - 's'
2023-03-24 10:11:31,776 - Key.down
2023-03-24 10:11:32,136 - Key.backspace
2023-03-24 10:11:32,753 - Key.backspace
2023-03-24 10:11:33,702 - Key.enter
2023-03-24 10:11:35,645 - Key.cmd
2023-03-24 10:11:35,780 - 's'
2023-03-24 10:13:33,457 - Key.backspace
2023-03-24 10:13:33,610 - Key.backspace
2023-03-24 10:13:33,757 - Key.backspace
2023-03-24 10:13:43,508 - Key.cmd
2023-03-24 10:13:43,666 - 'z'
2023-03-24 10:17:00,645 - Key.backspace
2023-03-24 10:17:01,102 - Key.tab
2023-03-24 10:17:01,412 - Key.backspace
2023-03-24 10:17:01,581 - Key.backspace
2023-03-24 10:17:02,054 - Key.tab
2023-03-24 10:17:02,750 - Key.enter
2023-03-24 10:17:02,866 - 'd'
2023-03-24 10:17:02,941 - 'e'
2023-03-24 10:17:03,090 - 'f'
2023-03-24 10:17:04,183 - Key.space
2023-03-24 10:17:04,363 - 'n'
2023-03-24 10:17:04,589 - 'b'
2023-03-24 10:17:04,705 - 'r'
2023-03-24 10:17:05,338 - Key.shift
2023-03-24 10:17:05,915 - 'C'
2023-03-24 10:17:06,074 - 'H'
2023-03-24 10:17:06,219 - 'A'
2023-03-24 10:17:06,366 - 'o'
2023-03-24 10:17:06,997 - Key.backspace
2023-03-24 10:17:07,150 - Key.backspace
2023-03-24 10:17:07,441 - Key.backspace
2023-03-24 10:17:08,098 - 'h'
2023-03-24 10:17:08,226 - 'a'
2023-03-24 10:17:08,341 - 'i'
2023-03-24 10:17:08,549 - 'n'
2023-03-24 10:17:08,699 - 'e'
2023-03-24 10:17:08,799 - 's'
2023-03-24 10:17:09,222 - '('
2023-03-24 10:17:09,989 - Key.right
2023-03-24 10:17:10,602 - ':'
2023-03-24 10:17:11,073 - Key.enter
2023-03-24 10:17:11,216 - 'r'
2023-03-24 10:17:11,317 - 'e'
2023-03-24 10:17:12,274 - 't'
2023-03-24 10:17:12,397 - 'u'
2023-03-24 10:17:12,469 - 'r'
2023-03-24 10:17:12,637 - 'n'
2023-03-24 10:17:15,532 - Key.space
2023-03-24 10:17:15,695 - 'n'
2023-03-24 10:17:16,323 - 'b'
2023-03-24 10:17:16,461 - 'r'
2023-03-24 10:17:16,972 - Key.shift
2023-03-24 10:17:17,181 - '_'
2023-03-24 10:17:17,770 - 'c'
2023-03-24 10:17:18,081 - 'h'
2023-03-24 10:17:18,242 - 'a'
2023-03-24 10:17:18,665 - 'i'
2023-03-24 10:17:18,904 - 'n'
2023-03-24 10:17:19,002 - 'e'
2023-03-24 10:17:19,114 - 's'
2023-03-24 10:17:22,425 - '('
2023-03-24 10:17:24,723 - Key.backspace
2023-03-24 10:17:24,911 - Key.backspace
2023-03-24 10:17:24,962 - Key.shift
2023-03-24 10:17:25,181 - 'C'
2023-03-24 10:17:30,565 - Key.backspace
2023-03-24 10:17:31,759 - Key.backspace
2023-03-24 10:17:37,510 - Key.shift
2023-03-24 10:17:37,743 - 'C'
2023-03-24 10:17:38,480 - Key.shift
2023-03-24 10:17:38,713 - '.'
2023-03-24 10:17:39,992 - Key.left
2023-03-24 10:17:40,160 - Key.shift
2023-03-24 10:17:40,292 - 'S'
2023-03-24 10:17:41,237 - Key.enter
2023-03-24 10:17:49,429 - Key.cmd
2023-03-24 10:17:49,605 - 'c'
2023-03-24 10:17:49,736 - 'c'
2023-03-24 10:17:51,778 - Key.cmd
2023-03-24 10:17:51,865 - 'v'
2023-03-24 10:17:55,252 - Key.enter
2023-03-24 10:17:55,336 - Key.cmd
2023-03-24 10:17:55,471 - 'v'
2023-03-24 10:17:56,157 - Key.space
2023-03-24 10:17:56,229 - Key.shift
2023-03-24 10:17:56,452 - '+'
2023-03-24 10:17:56,695 - '='
2023-03-24 10:17:57,165 - Key.shift
2023-03-24 10:17:57,486 - '1'
2023-03-24 10:18:09,821 - Key.shift
2023-03-24 10:18:09,988 - 'C'
2023-03-24 10:18:10,478 - 's'
2023-03-24 10:18:12,075 - Key.backspace
2023-03-24 10:18:12,146 - Key.shift
2023-03-24 10:18:12,239 - 'S'
2023-03-24 10:18:12,992 - 't'
2023-03-24 10:18:13,186 - 'r'
2023-03-24 10:18:13,715 - 'i'
2023-03-24 10:18:13,919 - 'n'
2023-03-24 10:18:14,037 - 'g'
2023-03-24 10:18:14,194 - Key.shift
2023-03-24 10:18:14,345 - '.'
2023-03-24 10:19:21,999 - Key.enter
2023-03-24 10:19:22,882 - 'r'
2023-03-24 10:19:23,077 - 'e'
2023-03-24 10:19:24,584 - Key.enter
2023-03-24 10:19:25,567 - Key.space
2023-03-24 10:19:25,719 - 's'
2023-03-24 10:19:25,807 - 'e'
2023-03-24 10:19:25,935 - 'l'
2023-03-24 10:19:26,411 - 'f'
2023-03-24 10:19:26,551 - Key.shift
2023-03-24 10:19:26,715 - '.'
2023-03-24 10:19:26,938 - 'c'
2023-03-24 10:19:27,413 - Key.enter
2023-03-24 10:19:29,069 - Key.cmd
2023-03-24 10:19:29,217 - 'q'
2023-03-24 10:19:29,218 - 's'
2023-03-24 10:19:45,806 - Key.cmd
2023-03-24 10:19:46,002 - 's'
2023-03-24 10:21:01,349 - Key.backspace
2023-03-24 10:21:10,667 - Key.backspace
2023-03-24 10:22:12,850 - Key.backspace
2023-03-24 10:22:15,640 - Key.right
2023-03-24 10:22:15,852 - Key.backspace
2023-03-24 10:22:15,935 - Key.shift
2023-03-24 10:22:16,359 - 'C'
2023-03-24 10:22:46,382 - Key.space
2023-03-24 10:23:57,663 - 'n'
2023-03-24 10:23:57,990 - 'o'
2023-03-24 10:23:58,167 - 'm'
2023-03-24 10:24:00,441 - 'b'
2023-03-24 10:24:00,641 - 'r'
2023-03-24 10:24:00,716 - 'e'
2023-03-24 10:24:01,171 - Key.shift
2023-03-24 10:24:01,456 - 'S'
2023-03-24 10:24:02,208 - 't'
2023-03-24 10:24:02,316 - 'r'
2023-03-24 10:24:06,213 - 'n'
2023-03-24 10:24:06,952 - Key.backspace
2023-03-24 10:24:07,043 - Key.shift
2023-03-24 10:24:07,331 - '.'
2023-03-24 10:24:08,732 - Key.right
2023-03-24 10:24:08,971 - Key.backspace
2023-03-24 10:24:09,514 - 'n'
2023-03-24 10:24:09,762 - 'o'
2023-03-24 10:24:09,950 - 'm'
2023-03-24 10:24:10,332 - Key.enter
2023-03-24 10:24:11,363 - Key.cmd
2023-03-24 10:24:11,515 - 's'
2023-03-24 10:24:15,200 - 'n'
2023-03-24 10:24:15,425 - 'o'
2023-03-24 10:24:15,607 - 'm'
2023-03-24 10:24:16,018 - Key.enter
2023-03-24 10:24:28,832 - Key.cmd
2023-03-24 10:24:28,958 - 's'
2023-03-24 10:26:39,889 - Key.backspace
2023-03-24 10:26:40,394 - Key.backspace
2023-03-24 10:26:41,077 - 'g'
2023-03-24 10:26:41,392 - 'e'
2023-03-24 10:26:41,668 - 't'
2023-03-24 10:26:44,449 - '('
2023-03-24 10:26:46,731 - Key.cmd
2023-03-24 10:26:46,909 - 'z'
2023-03-24 10:26:47,273 - 'z'
2023-03-24 10:27:45,471 - Key.backspace
2023-03-24 10:27:45,614 - Key.backspace
2023-03-24 10:27:47,815 - Key.backspace
2023-03-24 10:27:48,038 - 'c'
2023-03-24 10:27:48,381 - 'h'
2023-03-24 10:27:48,420 - 'a'
2023-03-24 10:27:48,601 - 'r'
2023-03-24 10:27:54,777 - Key.backspace
2023-03-24 10:27:56,208 - Key.enter
2023-03-24 10:27:58,240 - Key.down
2023-03-24 10:27:58,512 - Key.backspace
2023-03-24 10:27:58,684 - Key.backspace
2023-03-24 10:27:59,110 - Key.backspace
2023-03-24 10:27:59,316 - Key.backspace
2023-03-24 10:27:59,768 - Key.backspace
2023-03-24 10:27:59,959 - Key.backspace
2023-03-24 10:28:00,861 - Key.enter
2023-03-24 10:28:02,032 - Key.enter
2023-03-24 10:28:05,145 - 'g'
2023-03-24 10:28:05,391 - 'e'
2023-03-24 10:28:05,604 - 't'
2023-03-24 10:28:06,190 - Key.enter
2023-03-24 10:28:06,194 - Key.backspace
2023-03-24 10:28:08,075 - 'e'
2023-03-24 10:28:08,305 - '('
2023-03-24 10:28:23,612 - Key.backspace
2023-03-24 10:28:23,764 - Key.backspace
2023-03-24 10:28:24,060 - Key.backspace
2023-03-24 10:28:25,616 - 'r'
2023-03-24 10:28:25,705 - 'e'
2023-03-24 10:28:25,992 - 'u'
2023-03-24 10:28:26,111 - 'r'
2023-03-24 10:28:26,258 - 'n'
2023-03-24 10:28:27,077 - Key.backspace
2023-03-24 10:28:27,234 - Key.backspace
2023-03-24 10:28:27,374 - Key.backspace
2023-03-24 10:28:28,540 - 't'
2023-03-24 10:28:28,747 - 'u'
2023-03-24 10:28:28,842 - 'r'
2023-03-24 10:28:28,995 - 'n'
2023-03-24 10:28:29,710 - Key.space
2023-03-24 10:28:31,751 - Key.backspace
2023-03-24 10:28:31,927 - Key.backspace
2023-03-24 10:28:32,172 - Key.backspace
2023-03-24 10:28:32,277 - Key.backspace
2023-03-24 10:28:32,399 - Key.backspace
2023-03-24 10:28:32,530 - Key.backspace
2023-03-24 10:28:32,657 - Key.backspace
2023-03-24 10:28:32,784 - Key.backspace
2023-03-24 10:28:32,924 - Key.backspace
2023-03-24 10:28:33,022 - Key.backspace
2023-03-24 10:28:33,149 - Key.backspace
2023-03-24 10:28:34,263 - ')'
2023-03-24 10:28:35,154 - Key.backspace
2023-03-24 10:28:35,197 - Key.backspace
2023-03-24 10:28:36,412 - '('
2023-03-24 10:28:39,129 - Key.backspace
2023-03-24 10:28:39,316 - Key.shift
2023-03-24 10:28:39,524 - Key.space
2023-03-24 10:28:39,652 - '+'
2023-03-24 10:28:40,320 - Key.space
2023-03-24 10:28:40,415 - 'l'
2023-03-24 10:28:40,499 - 'e'
2023-03-24 10:28:40,742 - 't'
2023-03-24 10:28:40,904 - 't'
2023-03-24 10:28:41,054 - 'r'
2023-03-24 10:28:41,149 - 'e'
2023-03-24 10:28:41,990 - ')'
2023-03-24 10:28:43,200 - Key.backspace
2023-03-24 10:28:44,236 - Key.cmd
2023-03-24 10:28:44,964 - 's'
2023-03-24 10:29:06,387 - Key.left
2023-03-24 10:29:06,539 - 's'
2023-03-24 10:29:06,756 - 'r'
2023-03-24 10:29:07,392 - 't'
2023-03-24 10:29:07,712 - '('
2023-03-24 10:29:08,934 - Key.backspace
2023-03-24 10:29:09,307 - Key.right
2023-03-24 10:29:09,552 - Key.right
2023-03-24 10:29:10,962 - ')'
2023-03-24 10:29:13,429 - Key.backspace
2023-03-24 10:29:13,631 - Key.backspace
2023-03-24 10:29:13,828 - 't'
2023-03-24 10:29:13,927 - 'r'
2023-03-24 10:29:17,182 - Key.backspace
2023-03-24 10:29:20,411 - '('
2023-03-24 10:29:22,332 - ')'
2023-03-24 10:29:33,192 - Key.shift
2023-03-24 10:29:33,225 - 'C'
2023-03-24 10:29:33,700 - 's'
2023-03-24 10:29:34,355 - Key.backspace
2023-03-24 10:29:34,500 - Key.backspace
2023-03-24 10:29:36,639 - Key.right
2023-03-24 10:29:36,913 - Key.backspace
2023-03-24 10:29:37,111 - Key.backspace
2023-03-24 10:29:37,596 - Key.backspace
2023-03-24 10:29:37,784 - 'c'
2023-03-24 10:29:38,932 - Key.backspace
2023-03-24 10:29:39,067 - Key.shift
2023-03-24 10:29:39,132 - 'C'
2023-03-24 10:29:39,412 - 's'
2023-03-24 10:29:39,907 - Key.enter
2023-03-24 10:29:55,019 - 'c'
2023-03-24 10:29:55,268 - 'h'
2023-03-24 10:29:55,359 - 'a'
2023-03-24 10:29:55,515 - 'r'
2023-03-24 10:30:03,028 - Key.cmd
2023-03-24 10:30:03,237 - 's'
2023-03-24 10:33:43,771 - 's'
2023-03-24 10:33:45,168 - Key.backspace
2023-03-24 10:33:46,007 - Key.shift
2023-03-24 10:33:46,225 - 'S'
2023-03-24 10:33:47,383 - 't'
2023-03-24 10:33:47,582 - 'r'
2023-03-24 10:33:48,200 - 'i'
2023-03-24 10:33:48,425 - 'n'
2023-03-24 10:33:48,684 - 'g'
2023-03-24 10:33:48,948 - '('
2023-03-24 10:33:50,904 - ')'
